fk_pcg_version,pcg_type,pcg_subtype,account_number,account_parent,label
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3760,3500,"Verbindlichkeiten aus Einbehaltungen (KapESt und SolZ, KiSt auf KapESt) für offene Ausschüttungen"
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3761,3500,Verbindlichkeiten für Verbrauchsteuern
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3770,3500,Verbindlichkeiten aus Vermögensbildung
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3771,3770,- Restlaufzeit bis 1 Jahr
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3780,3770,- Restlaufzeit 1 bis 5 Jahre
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3785,3770,- Restlaufzeit größer 5 Jahre
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3786,3500,Ausgegebene Geschenkgutscheine
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3790,3,Lohn- und Gehaltsverrechnungskonto
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3791,3790,Lohn- und Gehaltsverrechnung § 11 Abs. 2 EStG für § 4 Abs. 3 EStG
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3796,3790,Verbindlichkeiten im Rahmen der sozialen Sicherheit (für § 4/3 EStG)
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3798,3790,Umsatzsteuer aus im anderen EU-Land steuerpflichtigen elektronischen Dienstleistungen
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3799,3790,Steuerzahlungen aus im anderen EU-Land steuerpflichtigen elektronische Dienstleistungen an kleine einzige Anlaufstelle (KEA/MOSS)
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3800,3,Umsatzsteuer
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3801,3800,Umsatzsteuer 7 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3802,3800,Umsatzsteuer aus innergemeinschaftlichem Erwerb
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3803,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3804,3800,Umsatzsteuer aus innergemeinschaftlichem Erwerb 19 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3805,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3806,3800,Umsatzsteuer 19 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3807,3800,Umsatzsteuer aus im Inland steuerpflichtigen EU-Lieferungen
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3808,3800,Umsatzsteuer aus im Inland steuerpflichtigen EU-Lieferungen 19 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3809,3800,Umsatzsteuer aus innergemeinschaftlichem Erwerb ohne Vorsteuerabzug
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3810,3800,Umsatzsteuer nicht fällig
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3811,3800,Umsatzsteuer nicht fällig 7 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3812,3800,Umsatzsteuer nicht fällig aus im Inland steuerpflichtigen EU-Lieferungen
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3813,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3814,3800,Umsatzsteuer nicht fällig aus im Inland steuerpflichtigen EU-Lieferungen 19 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3815,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3816,3800,Umsatzsteuer nicht fällig 19 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3817,3800,Umsatzsteuer aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3818,3800,Umsatzsteuer aus im anderen EU-Land steuerpflichtigen sonstigen Leistungen/Werklieferungen
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3819,3800,Umsatzsteuer aus Erwerb als letzter Abnehmer innerhalb eines Dreiecksgeschäfts
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3820,3800,Umsatzsteuer-Vorauszahlungen
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3830,3800,Umsatzsteuer-Vorauszahlungen 1/11
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3831,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3832,3800,"Nachsteuer, UstVA Kz. 65"
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3833,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3834,3800,Umsatzsteuer aus innergemeinschaftlichem Erwerb von Neufahrzeugen von Lieferanten ohne Umsatzsteuer-Identifikationsnummer
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3835,3800,Umsatzsteuer nach § 13b UStG
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3836,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3837,3800,Umsatzsteuer nach § 13b UStG 19 %
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3838,3800,
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3839,3800,Umsatzsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3840,3800,Umsatzsteuer laufendes Jahr
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3841,3800,Umsatzsteuer Vorjahr
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3845,3800,Umsatzsteuer frühere Jahre
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3850,3800,Einfuhrumsatzsteuer aufgeschoben bis ...
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3851,3800,"In Rechnung unrichtig oder unberechtigt ausgewiesene Steuerbeträge, UstVA Kz. 69"
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3854,3800,Steuerzahlungen an andere Länder
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3860,3,Verbindlichkeiten aus Umsatzsteuer-Vorauszahlungen
SKR04,Fremdkapitalkonten,Verbindlichkeiten,3865,3800,"Umsatzsteuer in Folgeperiode fällig (§§ 13 Abs. 1 Nr. 6, 13b Abs. 2 UStG)"
SKR04,Fremdkapitalkonten,Rechnungsabgrenzungsposten,3900,3,Passive Rechnungsabgrenzung
SKR04,Fremdkapitalkonten,Rechnungsabgrenzungsposten,3950,3900,Abgrenzung unterjährig pauschal gebuchter Abschreibungen für BWA
SKR04,Betriebliche Erträge,Betriebliche Erträge,4,4,Betriebliche Erträge
SKR04,Betriebliche Erträge,Umsatzerlöse,4000,4,Umsatzerlöse
SKR04,Betriebliche Erträge,Umsatzerlöse,4001,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4002,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4003,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4004,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4005,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4006,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4007,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4008,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4009,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4010,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4011,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4012,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4013,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4014,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4015,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4016,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4017,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4018,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4019,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4020,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4021,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4022,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4023,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4024,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4025,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4026,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4027,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4028,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4029,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4030,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4031,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4032,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4033,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4034,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4035,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4036,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4037,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4038,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4039,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4040,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4041,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4042,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4043,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4044,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4045,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4046,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4047,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4048,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4049,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4050,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4051,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4052,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4053,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4054,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4055,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4056,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4057,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4058,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4059,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4060,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4061,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4062,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4063,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4064,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4065,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4066,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4067,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4068,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4069,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4070,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4071,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4072,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4073,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4074,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4075,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4076,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4077,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4078,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4079,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4080,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4081,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4082,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4083,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4084,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4085,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4086,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4087,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4088,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4089,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4090,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4091,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4092,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4093,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4094,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4095,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4096,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4097,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4098,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4099,4000,(zur freien Verfügung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4100,4000,Steuerfreie Umsätze § 4 Nr. 8 ff. UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4101,4000,Steuerfreie Umsätze § 4 Nr. 8 ff. UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4102,4000,Steuerfreie Umsätze § 4 Nr. 8 ff. UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4103,4000,Steuerfreie Umsätze § 4 Nr. 8 ff. UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4104,4000,Steuerfreie Umsätze § 4 Nr. 8 ff. UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4105,4000,Steuerfreie Umsätze nach § 4 Nr. 12 UStG (Vermietung und Verpachtung)
SKR04,Betriebliche Erträge,Umsatzerlöse,4110,4000,Sonstige steuerfreie Umsätze Inland
SKR04,Betriebliche Erträge,Umsatzerlöse,4120,4000,Steuerfreie Umsätze § 4 Nr. 1a UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4125,4000,Steuerfreie innergemeinschaftliche Lieferungen § 4 Nr. 1b UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4130,4000,Lieferungen des ersten Abnehmers bei innergemeinschaftlichen Dreiecksgeschäften § 25b Abs. 2 UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4135,4000,Steuerfreie innergemeinschaftliche Lieferungen von Neufahrzeugen an Abnehmer ohne Umsatzsteuer-Identifikationsnummer
SKR04,Betriebliche Erträge,Umsatzerlöse,4136,4000,Umsatzerlöse nach §§ 25 und 25a UStG 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4137,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4138,4000,Umsatzerlöse nach §§ 25 und 25a UStG ohne USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4139,4000,"Umsatzerlöse aus Reiseleistungen § 25 Abs. 2 UStG, steuerfrei"
SKR04,Betriebliche Erträge,Umsatzerlöse,4140,4000,Steuerfreie Umsätze Offshore etc.
SKR04,Betriebliche Erträge,Umsatzerlöse,4150,4000,Sonstige steuerfreie Umsätze (z. B. § 4 Nr. 2-7 UStG)
SKR04,Betriebliche Erträge,Umsatzerlöse,4160,4000,"Steuerfreie Umsätze ohne Vorsteuerabzug zum Gesamtumsatz gehörend, § 4 UStG"
SKR04,Betriebliche Erträge,Umsatzerlöse,4165,4000,Steuerfreie Umsätze ohne Vorsteuerabzug zum Gesamtumsatz gehörend
SKR04,Betriebliche Erträge,Umsatzerlöse,4180,4000,"Erlöse, die mit den Durchschnittssätzen des § 24 UStG verteuert werden"
SKR04,Betriebliche Erträge,Umsatzerlöse,4182,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4183,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4185,4000,Erlöse als Kleinunternehmer i. S. d. $ 19 Abs. 1 UStG
SKR04,Betriebliche Erträge,Umsatzerlöse,4186,4000,Erlöse aus Geldspielautomaten 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4187,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4188,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4200,4000,Erlöse
SKR04,Betriebliche Erträge,Umsatzerlöse,4300,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4301,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4302,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4303,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4304,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4305,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4306,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4307,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4308,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4309,4000,Erlöse 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4310,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4311,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4312,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4313,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4314,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4315,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4316,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4317,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4318,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4319,4000,Erlöse aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4320,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4321,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4322,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4323,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4324,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4325,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4326,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4327,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4328,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4329,4000,Erlöse aus im anderen EU-Land steuerpflichtigen Lieferungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4330,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4331,4000,Erlöse aus im anderen EU-Land steuerpflichtigen elektronischen Dienstleistungen
SKR04,Betriebliche Erträge,Umsatzerlöse,4332,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4333,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4334,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4335,4000,"Erlöse aus Lieferungen von Mobilfunkgeräten, Tablet-Computern, Spielekonsolen und integrierten Schaltkreisen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet"
SKR04,Betriebliche Erträge,Umsatzerlöse,4336,4000,"Erlöse aus im anderen EU-Land steuerpflichtigen sonstigen Leistungen, für die der Leistungsempfänger die Umsatzsteuer schuldet"
SKR04,Betriebliche Erträge,Umsatzerlöse,4337,4000,"Erlöse aus Leistungen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet"
SKR04,Betriebliche Erträge,Umsatzerlöse,4338,4000,"Erlöse aus im Drittland steuerbaren Leistungen, im Inland nicht steuerbare Umsätze"
SKR04,Betriebliche Erträge,Umsatzerlöse,4339,4000,"Erlöse aus im anderen EU-Land steuerbaren Leistungen, im Inland nicht steuerbare Umsätze"
SKR04,Betriebliche Erträge,Umsatzerlöse,4340,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4341,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4342,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4343,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4344,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4345,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4346,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4347,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4348,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4349,4000,Erlöse 16 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4400,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4401,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4402,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4403,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4404,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4405,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4406,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4407,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4408,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4409,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4410,4000,Erlöse 19 % USt
SKR04,Betriebliche Erträge,Umsatzerlöse,4411,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4412,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4413,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4414,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4415,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4416,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4417,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4418,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4419,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4420,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4421,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4422,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4423,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4424,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4425,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4426,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4427,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4428,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4429,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4430,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4431,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4432,4000,
SKR04,Betriebliche Erträge,Umsatzerlöse,4433,4000,
